user.id,start_time,end_time,country,os,time,canceled,AddBirthday,StartChat,ReceiveFriendRequest,TimeLinePostLiked,LimitAudience,ClearActivityLog
5024150119,2016-04-25T09:38:23-0700,2016-05-16T04:48:29-0700,Other,Windows,20.798685624999578,TRUE,0,0,0,0,0,0
5031907673,2015-12-13T05:45:17-0800,2015-12-14T19:30:32-0800,Japan,Mac,1.573092152779853,TRUE,0,0,0,0,0,0
5035542026,2016-03-15T16:24:05-0700,2016-03-16T14:25:06-0700,Republic of Lithuania,Windows,0.9173814004632057,TRUE,0,0,0,0,0,0
5056936150,2016-03-21T06:56:20-0700,2016-03-25T23:57:33-0700,United States,Windows,4.709187581944134,TRUE,0,0,1,0,0,1
5058364599,2016-07-10T08:53:58-0700,2016-07-10T19:28:47-0700,United States,Mac,0.4408541194429,TRUE,0,0,0,1,0,1
5059012060,2015-10-04T21:50:20-0700,2017-08-17T22:11:42-0700,United States,Mac,683.0148402219972,FALSE,0,0,1,1,0,0
5089388968,2015-12-06T13:48:03-0800,2015-12-07T10:30:02-0800,United Kingdom,Mac,0.862493377777603,TRUE,0,0,0,1,0,0
5097199032,2016-02-14T06:02:10-0800,2016-08-13T07:04:42-0700,India,Windows,181.00176305972036,TRUE,0,0,1,0,0,1
5101500521,2015-11-16T00:18:07-0800,2016-03-05T19:56:50-0800,Japan,Windows,110.81855340416497,TRUE,0,0,0,1,0,0
5117473064,2015-12-02T12:30:07-0800,2015-12-06T15:09:19-0800,Brazil,Windows,4.110566502775417,TRUE,0,0,0,1,0,0
5126391086,2016-08-01T16:34:26-0700,2016-08-17T08:49:41-0700,Belgium,Windows,15.677260057870988,TRUE,0,0,0,0,0,1
5129764299,2016-03-04T07:45:29-0800,2016-09-12T20:38:21-0700,United States,Mac,192.49504973379825,FALSE,0,0,0,0,0,1
5136546177,2016-08-24T09:20:12-0700,2016-08-25T03:16:31-0700,Portugal,Mac,0.7474467939828281,TRUE,0,0,0,0,0,1
5151565042,2016-08-13T17:10:40-0700,2016-08-30T19:33:21-0700,Japan,Windows,17.09909480277664,TRUE,0,1,0,1,0,1
5162728921,2015-09-25T11:37:25-0700,2017-10-21T05:24:59-0700,United States,Windows,756.7413658089981,FALSE,0,0,1,1,0,0
5166670488,2016-08-19T05:22:07-0700,2016-08-27T17:33:39-0700,United States,Mac,8.508020187334061,TRUE,0,0,1,1,0,1
5168612383,2016-05-13T07:30:37-0700,2016-05-14T12:49:50-0700,United States,Windows,1.2216887375013696,TRUE,0,0,0,1,0,1
5178723212,2016-07-04T14:40:52-0700,2016-08-07T12:52:56-0700,United States,Mac,33.925047001390986,TRUE,0,0,0,1,0,0
5183051460,2015-10-12T22:28:00-0700,2016-01-07T02:16:11-0800,India,Windows,86.20012904861271,TRUE,0,0,0,1,0,0
5208905264,2016-06-19T05:18:05-0700,2016-09-06T19:21:03-0700,United States,Windows,79.58539651944439,TRUE,0,0,0,1,0,0
5218513684,2016-03-27T04:26:38-0700,2016-04-03T05:44:30-0700,Brazil,Windows,7.054077939816095,TRUE,0,0,0,0,1,1
5219015509,2015-12-22T04:24:25-0800,2016-04-24T18:03:29-0700,Germany,Windows,124.52713033749725,TRUE,0,0,0,1,0,1
5230896643,2016-06-03T07:00:10-0700,2016-11-02T08:45:22-0700,Brazil,Linux,152.07306667360993,FALSE,0,0,0,1,0,1
5243939300,2015-10-10T13:17:02-0700,2015-11-08T09:12:35-0800,United States,Mac,28.871911949830654,TRUE,0,0,1,1,0,0
5252123491,2015-11-06T00:36:36-0800,2016-04-02T11:55:07-0700,Japan,Mac,148.4295271029994,TRUE,0,0,1,1,0,0
5267290780,2015-12-07T20:39:33-0800,2016-09-25T10:00:06-0700,United Kingdom,Windows,292.51427894675896,FALSE,0,0,0,0,0,1
5280897985,2016-01-18T06:51:09-0800,2016-02-24T06:50:57-0800,Germany,Windows,36.99986934722397,TRUE,0,0,0,1,0,1
5292585437,2016-01-21T17:14:33-0800,2016-07-29T17:20:28-0700,Japan,Windows,189.96244776666563,TRUE,0,0,0,1,0,1
5301213144,2015-12-11T23:52:33-0800,2016-03-20T02:24:01-0700,Japan,Mac,99.06352334999939,TRUE,0,0,0,1,0,0
5310695557,2015-10-31T00:45:27-0700,2015-11-03T03:50:36-0800,Egypt,Windows,3.1702470249974066,TRUE,0,0,0,1,0,0
5312090089,2016-07-01T08:55:35-0700,2016-07-16T00:32:16-0700,United Kingdom,Mac,14.650482418005547,TRUE,0,0,1,1,0,1
5341422674,2015-10-14T17:40:55-0700,2016-01-16T11:54:15-0800,United States,Mac,93.80093581018625,TRUE,0,0,0,0,0,0
5361930916,2016-03-27T16:02:29-0700,2016-10-27T07:00:05-0700,Republic of Lithuania,Windows,213.6233432055566,FALSE,0,0,0,1,1,1
5373734227,2016-04-06T13:24:45-0700,2016-04-18T07:32:52-0700,France,Mac,11.755645015278128,TRUE,0,0,0,1,0,1
5383255172,2015-10-01T15:01:55-0700,2017-01-23T14:05:52-0800,United States,Mac,480.00274449722133,FALSE,0,0,0,1,0,0
5390476043,2016-02-20T03:11:34-0800,2016-03-10T02:56:46-0800,Netherlands,Mac,18.989732835648788,TRUE,0,0,0,0,0,0
5415296010,2016-08-29T17:29:23-0700,2016-09-04T23:08:17-0700,United States,Mac,6.235358311113384,FALSE,0,0,0,1,0,1
5424307674,2016-09-17T03:01:14-0700,2016-09-29T17:20:39-0700,India,Windows,12.596825503164212,FALSE,0,0,1,1,0,1
5448421082,2016-01-24T07:16:10-0800,2016-02-05T11:45:18-0800,United States,Mac,12.186905300926279,TRUE,0,0,0,0,0,1
5451094979,2015-10-07T20:17:23-0700,2016-11-02T09:35:05-0700,United States,Windows,391.5539589194437,TRUE,0,0,0,1,0,0
5469937482,2016-02-19T16:18:20-0800,2016-03-04T07:06:10-0800,United States,Mac,13.616561932870082,TRUE,0,0,0,0,0,1
5484371528,2015-12-20T02:46:49-0800,2016-02-09T22:26:22-0800,Portugal,Windows,51.81913458149663,TRUE,0,0,1,1,0,1
5486086926,2016-09-12T23:14:42-0700,2016-09-13T18:08:39-0700,United States,Linux,0.7874668171284375,FALSE,0,0,0,0,0,1
5511952806,2016-01-18T10:21:25-0800,2016-02-24T17:56:50-0800,United States,Mac,37.316262533334225,TRUE,0,0,1,0,0,0
5517328590,2016-08-04T09:53:10-0700,2016-08-10T22:32:05-0700,Ukraine,Windows,6.527031072222193,TRUE,1,0,0,1,0,1
5537779083,2016-02-13T15:29:59-0800,2016-02-14T17:34:52-0800,United States,Windows,1.0867352833360433,TRUE,0,0,0,1,0,1
5543077468,2015-12-07T07:10:21-0800,2015-12-13T05:56:19-0800,United Kingdom,Windows,5.948588645833509,TRUE,0,0,0,0,0,0
5549172802,2016-03-17T05:57:05-0700,2016-03-18T03:58:05-0700,Austria,Windows,0.9173676504636252,TRUE,0,0,0,0,1,1
5550809189,2016-03-23T11:56:32-0700,2016-03-26T00:00:13-0700,Other,Windows,2.50256798611195,TRUE,0,0,0,0,0,1
5552345936,2016-05-21T04:50:26-0700,2016-07-17T14:14:41-0700,United Kingdom,Mac,57.39184141166575,TRUE,0,0,1,1,0,1
5554220355,2016-05-01T00:52:59-0700,2016-05-02T06:09:01-0700,India,Mac,1.2194726805551186,TRUE,0,0,0,1,0,1
5567603938,2016-09-07T11:58:07-0700,2016-09-09T13:32:25-0700,Japan,Windows,2.0654956666691433,FALSE,1,1,0,1,0,1
5568899536,2015-10-12T07:23:33-0700,2016-01-30T01:21:19-0800,Japan,Mac,109.79011578333079,TRUE,0,0,0,1,0,0
5571036131,2016-04-04T09:48:36-0700,2016-05-04T00:43:54-0700,France,Windows,29.621743937499655,TRUE,0,0,1,0,0,1
5573229040,2016-03-19T02:37:05-0700,2016-06-03T18:22:40-0700,Spain,Windows,76.65665561666687,TRUE,0,0,1,0,0,1
5577520804,2016-02-18T06:04:30-0800,2016-02-18T23:05:44-0800,United States,Mac,0.7092002059988182,TRUE,0,0,1,1,0,0
5592849216,2016-09-09T01:19:46-0700,2016-09-09T08:47:55-0700,Japan,Mac,0.3112243444422881,FALSE,0,0,0,1,0,1
5595769355,2016-01-15T05:18:44-0800,2016-12-13T03:52:56-0800,Poland,Windows,332.9404277833346,FALSE,0,0,0,1,0,0
5618434515,2016-01-26T22:00:14-0800,2016-02-11T20:54:58-0800,Japan,Windows,15.954678666666812,TRUE,0,0,0,1,0,1
5630872143,2016-07-03T22:04:13-0700,2016-08-25T00:25:24-0700,India,Windows,52.09804591435249,TRUE,0,0,0,0,0,1
5634866713,2016-05-21T09:32:31-0700,2016-05-31T09:51:23-0700,Greece,Linux,10.013102916668853,TRUE,0,0,0,1,0,1
5642522948,2016-07-05T21:42:50-0700,2016-09-19T03:11:21-0700,United States,Windows,75.22814160766275,TRUE,0,0,1,1,0,1
5643846339,2016-01-16T11:29:56-0800,2016-04-12T12:01:17-0700,United States,Windows,86.98011499305402,TRUE,0,0,1,0,0,1
5655870013,2016-09-06T12:07:49-0700,2016-09-10T14:07:05-0700,United States,Mac,4.082834525001049,FALSE,0,0,0,1,1,1
5666655526,2016-05-22T04:14:17-0700,2016-05-31T10:46:01-0700,United Kingdom,Mac,9.272040219444037,TRUE,0,0,0,1,0,1
5681105275,2016-09-26T22:21:18-0700,2016-09-27T07:36:06-0700,Australia,Windows,0.38528389166692895,FALSE,0,0,0,1,0,1
5697159526,2016-02-01T08:31:33-0800,2016-12-28T16:33:45-0800,United States,Windows,331.3348667200002,TRUE,0,0,1,1,0,1
5701157238,2016-01-24T11:25:04-0800,2016-12-02T04:18:38-0800,United States,Mac,312.70387194444373,FALSE,0,0,0,1,0,1
5701523484,2016-06-24T13:19:35-0700,2016-07-08T04:32:33-0700,United Kingdom,Mac,13.634010413834332,TRUE,1,0,1,1,0,1
5733311052,2016-06-24T08:12:30-0700,2016-06-25T13:52:01-0700,United Kingdom,Mac,1.2357862458318472,TRUE,0,0,0,1,0,1
5735946355,2016-09-17T05:15:05-0700,2016-09-19T05:10:43-0700,United Kingdom,Windows,1.996973025668303,FALSE,0,0,1,1,1,1
5738264965,2016-08-22T14:40:16-0700,2016-08-25T15:54:00-0700,Canada,Windows,3.0512041666689846,TRUE,0,0,0,0,0,1
5740789626,2016-06-26T04:36:53-0700,2016-07-27T09:38:23-0700,United States,Mac,31.209376683331193,TRUE,0,0,1,0,0,1
5744649571,2016-07-24T05:49:21-0700,2016-07-27T09:04:08-0700,Czech Republic,Windows,3.1352691898136227,TRUE,1,0,0,0,0,1
5746494192,2016-03-13T07:10:19-0700,2016-03-21T09:31:29-0700,Portugal,Mac,8.098036655091025,TRUE,0,0,0,0,0,0
5752935674,2016-08-28T03:00:06-0700,2016-08-29T19:03:44-0700,India,Windows,1.669191297224495,TRUE,0,0,1,0,0,1
5756721437,2016-07-01T14:41:53-0700,2016-08-29T15:48:40-0700,Brazil,Windows,59.04638538194475,TRUE,0,0,0,0,0,0
5785357750,2015-10-09T12:08:18-0700,2016-03-20T07:39:55-0700,Canada,Mac,162.81363026620338,TRUE,0,0,0,0,0,0
5800445545,2016-07-24T15:45:41-0700,2016-09-09T06:26:38-0700,New Zealand,Mac,46.61177424444523,TRUE,0,0,0,1,0,1
5802246923,2016-04-24T23:32:53-0700,2016-04-25T22:41:11-0700,United States,Windows,0.9641064736114608,TRUE,0,0,0,1,0,1
5802341815,2015-12-13T08:18:51-0800,2016-02-07T01:20:00-0800,France,Windows,55.709138414352026,TRUE,0,0,0,0,0,0
5803135493,2016-02-21T04:54:31-0800,2016-03-14T01:19:49-0700,France,Windows,21.809241793980753,TRUE,0,0,0,0,0,1
5840153898,2016-09-17T17:07:01-0700,2016-09-18T21:05:34-0700,New Zealand,Windows,1.1656690856483247,FALSE,0,0,0,0,0,1
5844114710,2016-07-21T08:44:50-0700,2016-08-14T09:28:14-0700,United States,Mac,24.03014089120207,TRUE,0,0,0,0,0,1
5845562263,2016-05-04T05:14:40-0700,2016-05-30T22:47:44-0700,Japan,Mac,26.73130320972039,TRUE,0,0,0,1,0,1
5845892734,2016-07-18T17:10:01-0700,2016-07-24T17:49:14-0700,Other,Mac,6.0272340555548665,TRUE,0,0,1,0,0,1
5859707754,2016-09-10T01:47:24-0700,2016-10-04T11:51:29-0700,United States,Windows,24.419506294444204,FALSE,0,0,1,0,0,1
5866362503,2015-12-11T05:00:45-0800,2016-10-14T05:00:12-0700,United States,Mac,307.95796104027727,TRUE,0,0,0,1,0,1
5872330309,2016-06-04T08:44:38-0700,2016-07-07T21:38:08-0700,United States,Windows,33.537155070836015,TRUE,0,0,0,1,0,1
5896185131,2016-05-17T09:59:42-0700,2016-05-29T15:28:40-0700,Panama,Windows,12.22845202149709,TRUE,0,0,1,1,0,1
5896399046,2015-10-31T08:41:14-0700,2015-10-31T22:06:28-0700,India,Mac,0.5591989236104268,TRUE,0,0,0,0,0,0
5912668786,2015-12-06T17:12:40-0800,2016-07-03T11:10:57-0700,United States,Mac,209.70715120972096,TRUE,0,0,0,1,0,1
5920477766,2016-04-10T07:21:55-0700,2016-04-10T23:17:59-0700,Spain,Windows,0.663936041665298,TRUE,0,0,0,0,0,1
5923210254,2015-11-07T03:22:36-0800,2016-03-10T22:18:54-0800,Japan,Windows,124.7891058680553,TRUE,0,0,0,0,0,0
5927400626,2016-01-27T01:14:56-0800,2016-03-31T23:35:11-0700,Japan,Windows,64.88907015555567,TRUE,0,0,0,1,0,1
5927616430,2015-10-06T05:57:28-0700,2016-03-15T04:51:44-0700,Canada,Windows,160.95435671944287,TRUE,0,0,0,1,0,0
5935291769,2015-11-13T10:47:51-0800,2016-01-14T06:28:26-0800,Japan,Mac,61.81985090277813,TRUE,0,0,0,0,0,0
5936261266,2015-09-25T14:43:00-0700,2016-04-09T11:09:08-0700,Australia,Mac,196.8514929944452,TRUE,0,0,0,1,0,0
5948930037,2016-06-24T08:51:15-0700,2016-07-03T08:09:32-0700,United Kingdom,Mac,8.971031162499388,TRUE,0,0,0,1,0,1
5958442968,2016-02-03T17:59:34-0800,2016-02-09T08:35:36-0800,Japan,Mac,5.608359823613035,TRUE,0,0,0,1,0,1
5980746101,2015-12-16T23:05:04-0800,2016-05-05T23:02:41-0700,Japan,Mac,140.9566792486141,TRUE,0,0,0,1,0,1
5991627555,2016-04-23T21:09:34-0700,2016-07-14T19:01:00-0700,India,Mac,81.91072575277819,TRUE,0,0,0,1,0,1
6016361831,2016-08-26T06:10:15-0700,2016-08-27T06:24:57-0700,Norway,Windows,1.0102154976846995,TRUE,0,0,0,0,0,0
6034773043,2016-08-26T09:47:31-0700,2016-08-27T23:48:20-0700,Canada,Windows,1.583901030556692,TRUE,0,0,0,1,0,1
6045567267,2015-12-19T12:39:53-0800,2016-02-29T13:34:33-0800,United States,Mac,72.03797047453622,TRUE,0,0,0,0,0,0
6048865728,2015-10-29T20:07:47-0700,2016-06-03T17:23:15-0700,Japan,Windows,217.885745335649,TRUE,0,0,0,0,0,0
6057618070,2015-12-22T14:15:41-0800,2016-01-20T13:41:16-0800,Brazil,Mac,28.976099843169216,TRUE,0,0,1,1,0,1
6064674831,2016-07-01T09:48:19-0700,2016-07-13T19:01:54-0700,Brazil,Windows,12.384441193053457,TRUE,0,0,0,1,0,1
6082887893,2015-12-08T06:58:37-0800,2016-01-21T20:17:30-0800,Brazil,Windows,44.554783888886924,TRUE,0,0,0,0,0,0
6115400282,2016-01-20T18:09:31-0800,2016-12-11T12:22:49-0800,United States,Windows,325.75923616805477,FALSE,0,0,0,1,0,1
6128813281,2016-07-08T08:54:15-0700,2016-09-08T06:38:28-0700,United Kingdom,Mac,61.90571309027848,FALSE,0,0,0,0,0,1
6136578594,2016-01-31T10:25:34-0800,2016-05-30T16:09:10-0700,United States,Windows,120.19694860555794,TRUE,0,0,0,1,0,1
6173909960,2016-06-24T03:36:47-0700,2016-07-03T11:16:07-0700,United Kingdom,Mac,9.318984644445115,TRUE,0,0,0,1,0,1
6187753721,2016-01-26T02:27:09-0800,2016-09-26T06:50:46-0700,Spain,Mac,244.14140886574154,FALSE,0,0,0,0,0,1
6190012714,2016-03-21T04:45:50-0700,2016-07-14T01:56:57-0700,Japan,Mac,114.88272803240903,TRUE,0,0,0,0,0,1
6191946711,2016-07-24T15:49:29-0700,2016-08-25T20:43:50-0700,New Zealand,Windows,32.20441367916763,TRUE,0,0,0,1,0,1
6204837195,2016-03-04T03:15:54-0800,2016-07-01T18:30:16-0700,Netherlands,Mac,119.59332006050303,TRUE,0,0,1,1,0,1
6223645538,2015-12-31T07:24:36-0800,2016-01-02T12:59:09-0800,Australia,Linux,2.2323270305534204,TRUE,0,0,1,0,0,0
6226707531,2015-10-02T09:24:47-0700,2016-01-05T10:58:00-0800,United Kingdom,Windows,95.10640620555647,TRUE,0,0,0,1,0,0
6229914022,2015-12-20T17:38:29-0800,2016-01-09T04:49:15-0800,Brazil,Windows,19.46581802916891,TRUE,0,0,0,1,0,0
6230089012,2016-04-09T07:36:22-0700,2016-08-05T12:17:18-0700,United States,Mac,118.195098263889,TRUE,0,0,0,0,0,1
6231243452,2016-02-01T02:57:36-0800,2016-12-09T17:28:46-0800,Japan,Mac,312.6049797291669,FALSE,0,0,0,1,0,1
6233591542,2016-09-08T21:30:32-0700,2016-09-09T01:37:38-0700,United States,Mac,0.1715991420053641,FALSE,0,0,1,1,1,1
6249626105,2016-01-21T10:23:34-0800,2016-01-29T19:52:15-0800,United States,Windows,8.394922799999183,TRUE,0,0,0,1,0,1
6252303418,2016-03-07T08:00:44-0800,2016-07-21T14:32:25-0700,United States,Mac,136.2303415393498,TRUE,0,0,0,0,0,0
6260958786,2015-10-24T23:17:21-0700,2016-12-21T18:19:02-0800,Australia,Windows,423.8345044083314,FALSE,0,0,0,1,0,0
6273229373,2015-10-10T04:59:11-0700,2016-06-20T23:43:36-0700,Canada,Mac,254.78084592638743,TRUE,0,0,1,0,0,0
6281995058,2016-09-28T10:40:30-0700,2016-09-28T10:40:30-0700,United States,Windows,0,FALSE,0,0,1,0,0,1
6299786965,2016-09-24T08:19:37-0700,2016-09-24T17:51:51-0700,Chile,Mac,0.3973853240741624,FALSE,0,0,0,0,0,1
6303464423,2015-11-28T14:35:04-0800,2015-12-01T03:17:10-0800,United States,Mac,2.529241405171394,TRUE,0,0,1,1,0,0
6331918021,2015-12-03T08:18:00-0800,2016-06-26T10:33:38-0700,Kenya,Mac,206.0525308101845,TRUE,0,0,0,0,0,1
6340619213,2015-10-25T15:29:47-0700,2016-02-08T20:44:45-0800,United States,Windows,106.26039715416661,TRUE,0,0,1,0,0,0
6348612817,2016-09-22T01:56:49-0700,2016-09-22T01:56:49-0700,Other,Windows,0,FALSE,0,0,0,0,0,1
6355361613,2016-07-24T14:52:24-0700,2016-10-12T01:47:56-0700,New Zealand,Windows,79.45524236527781,FALSE,1,0,0,1,0,1
6356452005,2016-03-07T04:22:33-0800,2016-05-17T15:09:59-0700,Netherlands,Mac,71.40794408611224,TRUE,0,0,0,1,0,1
6363786132,2016-08-25T04:04:08-0700,2016-08-26T17:56:22-0700,Italy,Windows,1.577941047219104,TRUE,0,0,0,1,0,1
6371317823,2016-02-08T22:19:06-0800,2016-03-17T16:24:11-0700,United States,Windows,37.71186649305401,TRUE,0,0,0,0,0,1
6379769398,2015-09-27T00:39:42-0700,2016-04-12T16:56:47-0700,Spain,Mac,198.67853396111065,TRUE,0,0,0,1,0,0
6382290404,2016-09-19T02:05:06-0700,2016-09-19T02:05:06-0700,United Kingdom,Linux,0,FALSE,0,0,0,1,0,1
6393496346,2016-01-29T00:16:40-0800,2016-01-31T02:33:28-0800,Ireland,Windows,2.095006937831879,TRUE,0,0,1,1,0,1
6403056942,2015-11-01T19:01:53-0800,2015-11-07T17:50:16-0800,Japan,Mac,5.950273734167576,TRUE,0,0,1,1,0,0
6409713431,2016-09-23T10:08:07-0700,2016-09-23T14:43:48-0700,Germany,Windows,0.1914527893507922,FALSE,0,0,0,0,0,0
6426954073,2015-11-24T21:48:05-0800,2015-12-21T17:07:42-0800,Hong Kong,Windows,26.805300698611138,TRUE,0,0,0,1,0,0
6460386459,2015-11-01T20:16:12-0800,2016-03-16T10:16:24-0700,Brazil,Windows,135.54180666666616,TRUE,0,0,0,0,0,0
6472875500,2016-03-26T11:28:19-0700,2016-06-09T02:15:07-0700,Republic of Korea,Windows,74.61583530092405,TRUE,0,0,0,0,1,1
6483222764,2016-01-14T09:05:36-0800,2016-08-25T21:21:12-0700,United States,Mac,224.4691688525016,TRUE,0,0,1,1,0,1
6489955958,2015-10-30T01:12:17-0700,2016-04-05T14:21:35-0700,Japan,Windows,158.54813400616814,TRUE,0,0,1,1,0,0
6497898421,2016-04-28T18:07:52-0700,2016-07-05T17:36:37-0700,Brazil,Mac,67.97830085138877,TRUE,0,0,0,1,1,1
6500819660,2015-11-21T13:54:55-0800,2016-03-04T22:48:50-0800,Japan,Mac,104.3707821180561,TRUE,0,0,0,0,0,0
6543227793,2015-12-15T01:38:20-0800,2015-12-17T04:13:55-0800,Japan,Mac,2.1080492277748055,TRUE,0,0,0,1,0,1
6545507080,2015-09-27T13:21:52-0700,2016-01-03T15:30:30-0800,United States,Mac,98.13100194444358,TRUE,0,0,1,0,0,0
6546531444,2015-11-14T14:34:48-0800,2016-02-17T13:50:23-0800,Portugal,Windows,94.96916369722453,TRUE,0,0,0,1,0,0
6548894774,2016-06-30T07:27:57-0700,2016-07-23T08:15:47-0700,United Kingdom,Windows,23.033224166334787,TRUE,0,0,1,1,0,1
6589808282,2016-09-19T11:02:56-0700,2016-09-28T23:59:17-0700,United States,Windows,9.539139897225631,FALSE,0,0,0,1,0,1
6598786293,2016-02-28T18:07:11-0800,2016-03-09T07:31:36-0800,Japan,Mac,9.558629498612218,TRUE,0,0,0,1,0,1
6614333607,2015-12-20T06:53:58-0800,2017-05-21T01:15:19-0700,Japan,Mac,517.7231669371623,TRUE,0,0,1,1,0,1
6617652791,2015-12-12T09:03:52-0800,2016-05-16T09:50:01-0700,United Kingdom,Mac,155.9903873958328,TRUE,0,0,0,0,0,0
6623265019,2016-04-10T13:14:10-0700,2016-04-19T19:13:55-0700,United States,Mac,9.249833530093785,TRUE,0,0,0,0,0,1
6628441632,2015-10-07T04:32:52-0700,2016-10-30T17:36:20-0700,Belgium,Windows,389.54407528055503,TRUE,0,0,0,1,0,0
6657055067,2015-09-25T14:16:48-0700,2015-10-25T16:23:32-0700,Russia,Mac,30.088014718057714,TRUE,0,0,0,1,0,0
6672995385,2016-09-10T05:02:51-0700,2016-09-26T17:46:05-0700,Denmark,Mac,16.53002758550191,FALSE,0,0,1,1,0,1
6688902561,2015-10-11T09:31:15-0700,2017-01-20T13:36:42-0800,Spain,Windows,467.2121186791661,FALSE,0,0,0,1,0,0
6714759827,2015-10-04T08:01:25-0700,2016-10-19T03:28:17-0700,United Kingdom,Windows,380.8103276069452,TRUE,0,0,1,0,0,0
6724166607,2016-09-09T02:05:24-0700,2016-09-29T13:44:07-0700,Italy,Windows,20.485222694445316,FALSE,0,0,0,1,0,1
6729659238,2016-01-22T07:49:01-0800,2016-01-23T07:28:11-0800,Other,Mac,0.9855385763888005,TRUE,0,0,0,0,0,1
6730551178,2016-05-21T08:31:48-0700,2016-08-01T01:12:39-0700,Spain,Mac,71.69504099999898,TRUE,0,0,0,1,0,1
6775448001,2016-06-03T08:40:52-0700,2016-06-15T06:36:30-0700,Poland,Windows,11.913637587500611,TRUE,1,0,0,1,0,1
6791340931,2016-05-22T03:51:50-0700,2016-06-09T15:08:46-0700,United Kingdom,Mac,18.470093109722598,TRUE,0,0,0,1,0,1
6797340410,2016-06-20T00:50:07-0700,2016-07-03T04:54:48-0700,United Kingdom,Mac,13.169923794440757,TRUE,0,0,1,0,0,1
6818046252,2016-02-26T22:11:23-0800,2016-03-03T13:51:13-0800,United States,Mac,5.652666018516928,TRUE,0,0,0,0,0,1
6820478733,2015-12-04T15:48:57-0800,2016-10-19T04:16:26-0700,United Kingdom,Mac,319.47742297778063,TRUE,0,0,0,1,0,0
6824385479,2016-07-30T05:03:04-0700,2016-10-05T13:36:40-0700,Russia,Windows,67.3566733486116,FALSE,0,0,1,0,0,1
6837828822,2016-05-22T04:06:23-0700,2016-08-02T20:33:11-0700,United Kingdom,Mac,72.68527928750085,TRUE,0,0,0,1,0,1
6870051395,2016-04-15T13:07:09-0700,2016-04-27T06:30:04-0700,Finland,Mac,11.724257920834091,TRUE,0,0,0,1,0,0
6870366718,2015-11-26T11:31:14-0800,2016-02-16T19:35:56-0800,United States,Mac,82.33660487268534,TRUE,0,0,0,0,0,0
6871478035,2016-05-01T18:38:44-0700,2016-06-16T17:09:02-0700,Spain,Windows,45.93771069861187,TRUE,0,0,0,1,0,1
6873236561,2016-09-29T08:25:25-0700,2016-09-29T10:28:56-0700,Other,Windows,0.08577714383069675,FALSE,0,0,1,1,0,1
6875708721,2016-05-26T15:16:36-0700,2016-06-16T15:54:31-0700,United States,Windows,21.026341615276202,TRUE,0,0,0,1,0,1
6905451533,2016-07-04T00:29:16-0700,2016-07-10T02:08:35-0700,Spain,Windows,6.068972891666491,TRUE,0,0,0,1,0,1
6907097984,2015-12-05T03:23:52-0800,2016-05-14T11:22:43-0700,Japan,Mac,161.29087201944424,TRUE,0,0,0,1,0,0
6913277158,2016-06-24T09:29:09-0700,2016-07-03T23:34:08-0700,United Kingdom,Mac,9.58680434861117,TRUE,0,0,0,1,0,1
6924868464,2015-10-15T03:02:18-0700,2016-01-26T11:18:11-0800,Denmark,Windows,103.38603435416651,TRUE,0,0,0,1,0,0
6935123570,2016-02-27T16:13:44-0800,2016-10-27T02:29:31-0700,United States,Mac,242.38597035277684,TRUE,0,0,0,1,0,1
6940741647,2016-05-12T02:25:16-0700,2016-06-30T16:30:45-0700,Singapore,Windows,49.58715271990884,TRUE,0,0,0,0,0,0
6949017103,2016-05-01T03:12:22-0700,2016-06-26T20:52:46-0700,Japan,Mac,56.736399255555206,TRUE,0,0,0,1,0,1
6949061635,2016-05-25T03:40:31-0700,2016-06-30T04:47:25-0700,Australia,Mac,36.04646688657502,TRUE,0,0,0,0,0,0
6966723662,2016-02-09T05:30:13-0800,2016-10-10T08:45:44-0700,Switzerland,Mac,244.0941139694426,TRUE,0,0,0,1,0,1
6989705706,2016-09-10T05:23:46-0700,2016-10-05T11:17:44-0700,United Kingdom,Mac,25.245818827777107,FALSE,0,0,0,1,0,1
7003952511,2016-01-25T01:01:37-0800,2016-01-31T19:27:24-0800,Japan,Mac,6.767907406944037,TRUE,0,0,0,1,0,0
7013637022,2015-12-17T05:53:02-0800,2016-05-21T00:13:52-0700,Switzerland,Mac,155.72280257083673,TRUE,0,0,1,0,0,0
7019765443,2015-12-04T12:25:53-0800,2016-01-30T07:17:05-0800,United States,Windows,56.78556008889145,TRUE,0,0,0,1,0,0
7024211000,2016-01-14T17:19:31-0800,2016-04-10T20:12:26-0700,New Zealand,Mac,87.07842117638886,TRUE,0,0,0,1,0,1
7030194575,2016-03-27T04:17:23-0700,2016-03-28T05:40:51-0700,Japan,Windows,1.0579709402773114,TRUE,0,0,0,1,0,1
7047295287,2016-06-24T02:53:45-0700,2016-07-03T10:14:34-0700,United Kingdom,Mac,9.306127920835548,TRUE,0,0,0,1,0,1
7063184757,2016-07-24T00:53:23-0700,2016-10-07T13:38:35-0700,France,Windows,75.53139029027787,FALSE,1,0,0,1,0,0
7073573273,2016-09-13T13:54:57-0700,2016-09-13T17:14:16-0700,United States,Mac,0.13841920138785133,FALSE,0,0,0,0,0,1
7093586584,2015-10-23T00:58:43-0700,2015-10-28T13:18:13-0700,Other,Windows,5.513549201389154,TRUE,0,0,0,0,0,0
7109969185,2016-09-19T09:23:20-0700,2016-09-19T12:25:08-0700,United States,Mac,0.12625686944391992,FALSE,0,0,0,1,0,1
